id,prefabName,prefabPath,specPath,sourcePrototypePng,unityFolder,targetAssetPath,module,nodeExpression,x,y,width,height,sliceFile,noSlice,nineSlice,dynamicTextPreserved,allowCreateOrRename,hitStatus,hitTarget,anchor,sizeDelta,anchoredPosition,backflowMode,textPolicy
ShopConfirmDialogUI_ShopConfirmPanel#03,ShopConfirmDialogUI_ShopConfirmPanel,Assets/Prefabs/UI/Panels/ShopConfirmDialogUI_ShopConfirmPanel.prefab,docs/ShopConfirmDialogUI_ShopConfirmPanel/ui_asset_slicing_backflow_ShopConfirmDialogUI_ShopConfirmPanel.md,docs/ShopConfirmDialogUI_ShopConfirmPanel/ui_layout_prototype_ShopConfirmDialogUI_ShopConfirmPanel.png,Assets/Art/UI/Generated/ShopConfirmDialogUI_ShopConfirmPanel/,Assets/Art/UI/Generated/ShopConfirmDialogUI_ShopConfirmPanel/ui_ShopConfirmDialogUI_ShopConfirmPanel__03_TitleText_bg.png,标题,`TitleText`,220,635,640,60,ui_ShopConfirmDialogUI_ShopConfirmPanel__03_TitleText_bg.png,false,false,true,false,现有节点命中,TitleText,Center,"640,60","0,295",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
ShopConfirmDialogUI_ShopConfirmPanel#04,ShopConfirmDialogUI_ShopConfirmPanel,Assets/Prefabs/UI/Panels/ShopConfirmDialogUI_ShopConfirmPanel.prefab,docs/ShopConfirmDialogUI_ShopConfirmPanel/ui_asset_slicing_backflow_ShopConfirmDialogUI_ShopConfirmPanel.md,docs/ShopConfirmDialogUI_ShopConfirmPanel/ui_layout_prototype_ShopConfirmDialogUI_ShopConfirmPanel.png,Assets/Art/UI/Generated/ShopConfirmDialogUI_ShopConfirmPanel/,Assets/Art/UI/Generated/ShopConfirmDialogUI_ShopConfirmPanel/ui_ShopConfirmDialogUI_ShopConfirmPanel__04_ItemNameText_bg.png,商品名,`ItemNameText`,240,730,600,64,ui_ShopConfirmDialogUI_ShopConfirmPanel__04_ItemNameText_bg.png,false,false,true,false,现有节点命中,ItemNameText,Center,"600,64","0,198",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
ShopConfirmDialogUI_ShopConfirmPanel#05,ShopConfirmDialogUI_ShopConfirmPanel,Assets/Prefabs/UI/Panels/ShopConfirmDialogUI_ShopConfirmPanel.prefab,docs/ShopConfirmDialogUI_ShopConfirmPanel/ui_asset_slicing_backflow_ShopConfirmDialogUI_ShopConfirmPanel.md,docs/ShopConfirmDialogUI_ShopConfirmPanel/ui_layout_prototype_ShopConfirmDialogUI_ShopConfirmPanel.png,Assets/Art/UI/Generated/ShopConfirmDialogUI_ShopConfirmPanel/,Assets/Art/UI/Generated/ShopConfirmDialogUI_ShopConfirmPanel/ui_ShopConfirmDialogUI_ShopConfirmPanel__05_PriceText_bg.png,价格,`PriceText`,240,815,600,54,ui_ShopConfirmDialogUI_ShopConfirmPanel__05_PriceText_bg.png,false,false,true,false,现有节点命中,PriceText,Center,"600,54","0,118",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
ShopConfirmDialogUI_ShopConfirmPanel#06,ShopConfirmDialogUI_ShopConfirmPanel,Assets/Prefabs/UI/Panels/ShopConfirmDialogUI_ShopConfirmPanel.prefab,docs/ShopConfirmDialogUI_ShopConfirmPanel/ui_asset_slicing_backflow_ShopConfirmDialogUI_ShopConfirmPanel.md,docs/ShopConfirmDialogUI_ShopConfirmPanel/ui_layout_prototype_ShopConfirmDialogUI_ShopConfirmPanel.png,Assets/Art/UI/Generated/ShopConfirmDialogUI_ShopConfirmPanel/,Assets/Art/UI/Generated/ShopConfirmDialogUI_ShopConfirmPanel/ui_ShopConfirmDialogUI_ShopConfirmPanel__06_CountdownText_bg.png,倒计时,`CountdownText`,430,885,220,54,ui_ShopConfirmDialogUI_ShopConfirmPanel__06_CountdownText_bg.png,false,false,true,false,现有节点命中,CountdownText,Center,"220,54","0,48",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
ShopConfirmDialogUI_ShopConfirmPanel#07,ShopConfirmDialogUI_ShopConfirmPanel,Assets/Prefabs/UI/Panels/ShopConfirmDialogUI_ShopConfirmPanel.prefab,docs/ShopConfirmDialogUI_ShopConfirmPanel/ui_asset_slicing_backflow_ShopConfirmDialogUI_ShopConfirmPanel.md,docs/ShopConfirmDialogUI_ShopConfirmPanel/ui_layout_prototype_ShopConfirmDialogUI_ShopConfirmPanel.png,Assets/Art/UI/Generated/ShopConfirmDialogUI_ShopConfirmPanel/,Assets/Art/UI/Generated/ShopConfirmDialogUI_ShopConfirmPanel/ui_ShopConfirmDialogUI_ShopConfirmPanel__07_BtnConfirm.png,按钮,`BtnCancel/BtnConfirm`,230,975,620,82,ui_ShopConfirmDialogUI_ShopConfirmPanel__07_BtnConfirm.png,false,true,false,false,现有节点命中,BtnCancel、BtnConfirm,Center,"620,82","0,-56",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
ShopUI_ShopPanel#01,ShopUI_ShopPanel,Assets/Prefabs/UI/Panels/ShopUI_ShopPanel.prefab,docs/ShopUI_ShopPanel/ui_asset_slicing_backflow_ShopUI_ShopPanel.md,docs/ShopUI_ShopPanel/ui_layout_prototype_ShopUI_ShopPanel.png,Assets/Art/UI/Generated/ShopUI_ShopPanel/,Assets/Art/UI/Generated/ShopUI_ShopPanel/ui_ShopUI_ShopPanel__01_ShopBackdrop.png,暗化背景,`ShopBackdrop`,0,0,1080,1920,ui_ShopUI_ShopPanel__01_ShopBackdrop.png,false,true,false,true,施工目标需创建/改名,-,Center,"1080,1920","0,0",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
ShopUI_ShopPanel#02,ShopUI_ShopPanel,Assets/Prefabs/UI/Panels/ShopUI_ShopPanel.prefab,docs/ShopUI_ShopPanel/ui_asset_slicing_backflow_ShopUI_ShopPanel.md,docs/ShopUI_ShopPanel/ui_layout_prototype_ShopUI_ShopPanel.png,Assets/Art/UI/Generated/ShopUI_ShopPanel/,Assets/Art/UI/Generated/ShopUI_ShopPanel/ui_ShopUI_ShopPanel__02_ShopPanel.png,商店面板,`ShopPanel`,60,150,960,1520,ui_ShopUI_ShopPanel__02_ShopPanel.png,false,true,false,false,现有节点命中,ShopUI_ShopPanel,Center,"960,1520","0,50",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
ShopUI_ShopPanel#03,ShopUI_ShopPanel,Assets/Prefabs/UI/Panels/ShopUI_ShopPanel.prefab,docs/ShopUI_ShopPanel/ui_asset_slicing_backflow_ShopUI_ShopPanel.md,docs/ShopUI_ShopPanel/ui_layout_prototype_ShopUI_ShopPanel.png,Assets/Art/UI/Generated/ShopUI_ShopPanel/,Assets/Art/UI/Generated/ShopUI_ShopPanel/ui_ShopUI_ShopPanel__03_BtnClose_bg.png,标题栏,`Header/TitleText/BtnClose`,90,190,900,90,ui_ShopUI_ShopPanel__03_BtnClose_bg.png,false,false,true,false,现有节点命中,BtnClose、Header、TitleText,TopCenter,"900,90","0,725",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
ShopUI_ShopPanel#04,ShopUI_ShopPanel,Assets/Prefabs/UI/Panels/ShopUI_ShopPanel.prefab,docs/ShopUI_ShopPanel/ui_asset_slicing_backflow_ShopUI_ShopPanel.md,docs/ShopUI_ShopPanel/ui_layout_prototype_ShopUI_ShopPanel.png,Assets/Art/UI/Generated/ShopUI_ShopPanel/,Assets/Art/UI/Generated/ShopUI_ShopPanel/ui_ShopUI_ShopPanel__04_TabRow.png,标签栏,`TabRow`,100,305,880,76,ui_ShopUI_ShopPanel__04_TabRow.png,false,false,false,false,现有节点命中,TabRow,TopCenter,"880,76","0,617",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
ShopUI_ShopPanel#05,ShopUI_ShopPanel,Assets/Prefabs/UI/Panels/ShopUI_ShopPanel.prefab,docs/ShopUI_ShopPanel/ui_asset_slicing_backflow_ShopUI_ShopPanel.md,docs/ShopUI_ShopPanel/ui_layout_prototype_ShopUI_ShopPanel.png,Assets/Art/UI/Generated/ShopUI_ShopPanel/,Assets/Art/UI/Generated/ShopUI_ShopPanel/ui_ShopUI_ShopPanel__05_BalanceText_bg.png,余额条,`BalanceBar/BalanceText`,100,405,880,72,ui_ShopUI_ShopPanel__05_BalanceText_bg.png,false,false,true,false,现有节点命中,BalanceBar、BalanceText,TopCenter,"880,72","0,519",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
ShopUI_ShopPanel#06,ShopUI_ShopPanel,Assets/Prefabs/UI/Panels/ShopUI_ShopPanel.prefab,docs/ShopUI_ShopPanel/ui_asset_slicing_backflow_ShopUI_ShopPanel.md,docs/ShopUI_ShopPanel/ui_layout_prototype_ShopUI_ShopPanel.png,Assets/Art/UI/Generated/ShopUI_ShopPanel/,Assets/Art/UI/Generated/ShopUI_ShopPanel/ui_ShopUI_ShopPanel__06_Content.png,商品列表,`Viewport/Content`,100,505,880,1040,ui_ShopUI_ShopPanel__06_Content.png,false,true,false,false,现有节点命中,Content、Viewport,Center,"880,1040","0,-65",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
ShopUI_ShopPanel#07,ShopUI_ShopPanel,Assets/Prefabs/UI/Panels/ShopUI_ShopPanel.prefab,docs/ShopUI_ShopPanel/ui_asset_slicing_backflow_ShopUI_ShopPanel.md,docs/ShopUI_ShopPanel/ui_layout_prototype_ShopUI_ShopPanel.png,Assets/Art/UI/Generated/ShopUI_ShopPanel/,Assets/Art/UI/Generated/ShopUI_ShopPanel/ui_ShopUI_ShopPanel__07_StatusText_bg.png,状态提示,`StatusText`,120,1570,840,54,ui_ShopUI_ShopPanel__07_StatusText_bg.png,false,false,true,false,现有节点命中,StatusText,BottomCenter,"840,54","0,-637",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
StatusLineBannerUI_StatusLineBanner#01,StatusLineBannerUI_StatusLineBanner,Assets/Prefabs/UI/Panels/StatusLineBannerUI_StatusLineBanner.prefab,docs/StatusLineBannerUI_StatusLineBanner/ui_asset_slicing_backflow_StatusLineBannerUI_StatusLineBanner.md,docs/StatusLineBannerUI_StatusLineBanner/ui_layout_prototype_StatusLineBannerUI_StatusLineBanner.png,Assets/Art/UI/Generated/StatusLineBannerUI_StatusLineBanner/,,游戏安全区,`SceneSafeArea`,40,210,1000,1260,-,true,false,false,false,安全区/表现参考,-,Center,"1000,1260","0,120",不单独切图；作为游戏画面/安全区参考,无文案切图
StatusLineBannerUI_StatusLineBanner#02,StatusLineBannerUI_StatusLineBanner,Assets/Prefabs/UI/Panels/StatusLineBannerUI_StatusLineBanner.prefab,docs/StatusLineBannerUI_StatusLineBanner/ui_asset_slicing_backflow_StatusLineBannerUI_StatusLineBanner.md,docs/StatusLineBannerUI_StatusLineBanner/ui_layout_prototype_StatusLineBannerUI_StatusLineBanner.png,Assets/Art/UI/Generated/StatusLineBannerUI_StatusLineBanner/,Assets/Art/UI/Generated/StatusLineBannerUI_StatusLineBanner/ui_StatusLineBannerUI_StatusLineBanner__02_BannerRoot_bg.png,状态细条,`BannerRoot`,70,105,940,72,ui_StatusLineBannerUI_StatusLineBanner__02_BannerRoot_bg.png,false,false,true,true,施工目标需创建/改名,-,TopCenter,"940,72","0,819",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
StatusLineBannerUI_StatusLineBanner#03,StatusLineBannerUI_StatusLineBanner,Assets/Prefabs/UI/Panels/StatusLineBannerUI_StatusLineBanner.prefab,docs/StatusLineBannerUI_StatusLineBanner/ui_asset_slicing_backflow_StatusLineBannerUI_StatusLineBanner.md,docs/StatusLineBannerUI_StatusLineBanner/ui_layout_prototype_StatusLineBannerUI_StatusLineBanner.png,Assets/Art/UI/Generated/StatusLineBannerUI_StatusLineBanner/,Assets/Art/UI/Generated/StatusLineBannerUI_StatusLineBanner/ui_StatusLineBannerUI_StatusLineBanner__03_StatusText_bg.png,状态文案,`StatusText`,105,125,870,36,ui_StatusLineBannerUI_StatusLineBanner__03_StatusText_bg.png,false,false,true,false,现有节点命中,StatusText,TopCenter,"870,36","0,817",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
SurvivalLiveRankingUI_GameUIPanel#01,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/ui_SurvivalLiveRankingUI_GameUIPanel__01_ExitBtn.png,返回按钮,`ExitBtn`,30,56,118,70,ui_SurvivalLiveRankingUI_GameUIPanel__01_ExitBtn.png,false,false,false,false,现有节点命中,ExitBtn,TopLeft,"118,70","-451,869",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalLiveRankingUI_GameUIPanel#02,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/ui_SurvivalLiveRankingUI_GameUIPanel__02_BtnSettings.png,设置按钮,`BtnSettings`,932,56,118,70,ui_SurvivalLiveRankingUI_GameUIPanel__02_BtnSettings.png,false,false,false,false,现有节点命中,BtnSettings,TopRight,"118,70","451,869",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalLiveRankingUI_GameUIPanel#03,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/ui_SurvivalLiveRankingUI_GameUIPanel__03_SurvivalTopBarUI_TopBar_bg.png,顶部主状态栏,`SurvivalTopBarUI_TopBar`,164,56,752,100,ui_SurvivalLiveRankingUI_GameUIPanel__03_SurvivalTopBarUI_TopBar_bg.png,false,false,true,false,嵌套子 prefab 命中,SurvivalTopBarUI_TopBar,TopCenter,"752,100","0,854",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
SurvivalLiveRankingUI_GameUIPanel#04,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/ui_SurvivalLiveRankingUI_GameUIPanel__04_HorizontalMarqueeUI_MarqueeZone.png,主跑马灯,`HorizontalMarqueeUI_MarqueeZone` / `SupporterMarquee`,40,176,1000,64,ui_SurvivalLiveRankingUI_GameUIPanel__04_HorizontalMarqueeUI_MarqueeZone.png,false,true,false,false,嵌套子 prefab 命中,HorizontalMarqueeUI_MarqueeZone、SupporterMarqueeUI_SupporterMarquee,TopCenter,"1000,64","0,752",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalLiveRankingUI_GameUIPanel#05,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,,游戏主体安全区,场景画面预留,40,260,1000,1040,-,true,false,false,false,安全区/表现参考,-,Center,"1000,1040","0,180",不单独切图；作为游戏画面/安全区参考,无文案切图
SurvivalLiveRankingUI_GameUIPanel#06,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/ui_SurvivalLiveRankingUI_GameUIPanel__06_EventTriggeredUI_EventTriggeredToast.png,事件提示,`EventTriggeredUI_EventTriggeredToast`,242,288,596,76,ui_SurvivalLiveRankingUI_GameUIPanel__06_EventTriggeredUI_EventTriggeredToast.png,false,true,false,false,嵌套子 prefab 命中,EventTriggeredUI_EventTriggeredToast,TopCenter,"596,76","0,634",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalLiveRankingUI_GameUIPanel#07,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/ui_SurvivalLiveRankingUI_GameUIPanel__07_ResourceRankPanel_bg.png,资源贡献榜,`ResourceRankPanel`,56,288,174,350,ui_SurvivalLiveRankingUI_GameUIPanel__07_ResourceRankPanel_bg.png,false,false,true,false,现有节点命中,ResourceRankPanel,TopLeft,"174,350","-397,497",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
SurvivalLiveRankingUI_GameUIPanel#08,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/ui_SurvivalLiveRankingUI_GameUIPanel__08_LiveRankingPanel_bg.png,守护者榜,`LiveRankingPanel`,850,288,174,350,ui_SurvivalLiveRankingUI_GameUIPanel__08_LiveRankingPanel_bg.png,false,false,true,false,现有节点命中,LiveRankingPanel,TopRight,"174,350","397,497",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
SurvivalLiveRankingUI_GameUIPanel#09,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/ui_SurvivalLiveRankingUI_GameUIPanel__09_GiftAnimationUI_GiftAnimation.png,礼物动画,`GiftAnimationUI_GiftAnimation`,260,1184,560,78,ui_SurvivalLiveRankingUI_GameUIPanel__09_GiftAnimationUI_GiftAnimation.png,false,false,false,false,嵌套子 prefab 命中,GiftAnimationUI_GiftAnimation,Center,"560,78","0,-263",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalLiveRankingUI_GameUIPanel#10,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/ui_SurvivalLiveRankingUI_GameUIPanel__10_BarragePanel.png,弹幕动态,`BarragePanel`,40,1324,1000,132,ui_SurvivalLiveRankingUI_GameUIPanel__10_BarragePanel.png,false,true,false,false,现有节点命中,BarragePanel,BottomCenter,"1000,132","0,-430",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalLiveRankingUI_GameUIPanel#11,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/ui_SurvivalLiveRankingUI_GameUIPanel__11_BuildingStatusPanelUI_BuildingStatusPanel_bg.png,建筑状态,`BuildingStatusPanelUI_BuildingStatusPanel`,40,1480,312,124,ui_SurvivalLiveRankingUI_GameUIPanel__11_BuildingStatusPanelUI_BuildingStatusPanel_bg.png,false,false,true,false,嵌套子 prefab 命中,BuildingStatusPanelUI_BuildingStatusPanel,BottomLeft,"312,124","-344,-582",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
SurvivalLiveRankingUI_GameUIPanel#12,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/ui_SurvivalLiveRankingUI_GameUIPanel__12_PersonalContribUI_PersonalContribBar.png,个人贡献,`PersonalContribUI_PersonalContribBar`,40,1624,312,92,ui_SurvivalLiveRankingUI_GameUIPanel__12_PersonalContribUI_PersonalContribBar.png,false,true,false,false,嵌套子 prefab 命中,PersonalContribUI_PersonalContribBar,BottomLeft,"312,92","-344,-710",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalLiveRankingUI_GameUIPanel#13,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/ui_SurvivalLiveRankingUI_GameUIPanel__13_StickerPanelUI_bg.png,礼物贴纸说明,`StickerPanelUI` / `GiftRecommendationUI_GiftIconBar` / `GiftInfoPanel`,384,1480,656,236,ui_SurvivalLiveRankingUI_GameUIPanel__13_StickerPanelUI_bg.png,false,false,true,false,嵌套子 prefab 命中,GiftRecommendationUI_GiftIconBar,BottomCenter,"656,236","172,-638",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
SurvivalLiveRankingUI_GameUIPanel#14,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/ui_SurvivalLiveRankingUI_GameUIPanel__14_VIPAnnouncementUI_VIPAnnouncement.png,VIP/加入提示,`VIPAnnouncementUI_VIPAnnouncement` / `SupporterJoinedToastUI`,40,1736,486,92,ui_SurvivalLiveRankingUI_GameUIPanel__14_VIPAnnouncementUI_VIPAnnouncement.png,false,true,false,false,嵌套子 prefab 命中,SupporterJoinedToastUI_SupporterJoinedToast、VIPAnnouncementUI_VIPAnnouncement,BottomLeft,"486,92","-257,-822",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
